timeStamp,demand
2012-01-03 10:00:00,6785.0532161352485
2012-01-03 11:00:00,6835.601881250764
2012-01-03 12:00:00,7199.593393557767
2012-01-03 13:00:00,6714.68670880335
2012-01-03 14:00:00,6994.468453318292
2012-01-03 15:00:00,6812.992273439529
2012-01-03 16:00:00,7173.972636023895
2012-01-03 17:00:00,7027.486467269853
2012-01-03 18:00:00,5954.526965277028
2012-01-03 19:00:00,6985.253900230665
2012-01-03 20:00:00,7574.079041270541
2012-01-03 21:00:00,7055.360581661829
2012-01-03 22:00:00,6697.716141089811
2012-01-03 23:00:00,6380.210479887148
2012-01-04 00:00:00,5372.427322911806
2012-01-04 01:00:00,5193.189932120292
2012-01-04 02:00:00,4632.004284096346
2012-01-04 03:00:00,4727.829764012415
2012-01-04 04:00:00,5231.042646157345
2012-01-04 05:00:00,5763.269642888309
2012-01-04 06:00:00,5631.835460298103
2012-01-04 07:00:00,6038.16613967206
2012-01-04 08:00:00,6592.867543678745
2012-01-04 09:00:00,7204.962121460579
2012-01-04 10:00:00,6258.925127507537
2012-01-04 11:00:00,5854.308004923035
2012-01-04 12:00:00,6740.414900769011
2012-01-04 13:00:00,6389.60275698045
2012-01-04 14:00:00,6705.09944650425
2012-01-04 15:00:00,6952.512175601409
2012-01-04 16:00:00,6997.815915302766
2012-01-04 17:00:00,8153.139376125912
2012-01-04 18:00:00,7440.878236334165
2012-01-04 19:00:00,7235.465682324097
2012-01-04 20:00:00,7191.304092693313
2012-01-04 21:00:00,5990.995178288223
2012-01-04 22:00:00,6681.97093779145
2012-01-04 23:00:00,5615.706372004381
2012-01-05 00:00:00,5567.366723528566
2012-01-05 01:00:00,4408.7352748824815
2012-01-05 02:00:00,3998.431190957842
2012-01-05 03:00:00,5130.466402412179
2012-01-05 04:00:00,4930.445903905948
2012-01-05 05:00:00,4533.684472426682
2012-01-05 06:00:00,5096.7973635624785
2012-01-05 07:00:00,6722.315202875009
2012-01-05 08:00:00,5877.464333414648
2012-01-05 09:00:00,7534.726162374772
2012-01-05 10:00:00,6342.809541745919
2012-01-05 11:00:00,7109.705746942447
2012-01-05 12:00:00,6594.872258667821
2012-01-05 13:00:00,7064.86583412318
2012-01-05 14:00:00,6466.0696851028515
2012-01-05 15:00:00,6672.6045319915975
2012-01-05 16:00:00,6971.735833066884
2012-01-05 17:00:00,6680.140504205213
2012-01-05 18:00:00,7365.113478154337
2012-01-05 19:00:00,6548.5285117772055
2012-01-05 20:00:00,6467.456764212555
2012-01-05 21:00:00,5800.412459680742
2012-01-05 22:00:00,4646.234855074509
2012-01-05 23:00:00,5372.79649020025
2012-01-06 00:00:00,6259.595278456802
2012-01-06 01:00:00,5163.199007801994
2012-01-06 02:00:00,4589.239783301719
2012-01-06 03:00:00,4395.579809305559
2012-01-06 04:00:00,4564.184613657141
2012-01-06 05:00:00,5067.953158947102
2012-01-06 06:00:00,4768.921924569833
2012-01-06 07:00:00,6487.58363352886
2012-01-06 08:00:00,6600.720197259606
2012-01-06 09:00:00,6815.4413349677525
2012-01-06 10:00:00,6749.398019288231
2012-01-06 11:00:00,6554.040760910722
2012-01-06 12:00:00,6867.473104449312
2012-01-06 13:00:00,6796.102404317922
2012-01-06 14:00:00,6282.589515552126
2012-01-06 15:00:00,6210.226727759466
2012-01-06 16:00:00,6703.015779519951
2012-01-06 17:00:00,7619.967511393245
2012-01-06 18:00:00,6000.1812498230265
2012-01-06 19:00:00,5669.230103483496
2012-01-06 20:00:00,6252.4927211215745
2012-01-06 21:00:00,5963.487393823045
2012-01-06 22:00:00,5716.141061828836
2012-01-06 23:00:00,5371.423527088282
2012-01-07 00:00:00,4760.792034174683
2012-01-07 01:00:00,5367.989787954926
2012-01-07 02:00:00,3627.7403073799455
2012-01-07 03:00:00,3929.158303873119
2012-01-07 04:00:00,4262.375546999521
2012-01-07 05:00:00,3552.3124261192547
2012-01-07 06:00:00,4474.985604631198
2012-01-07 07:00:00,5591.051668599514
2012-01-07 08:00:00,5033.084248838596
2012-01-07 09:00:00,5385.907914763642
2012-01-07 10:00:00,4820.61024459355
2012-01-07 11:00:00,5226.958239874688
2012-01-07 12:00:00,5359.868858928431
2012-01-07 13:00:00,5353.497556880021
2012-01-07 14:00:00,6125.174275260794
2012-01-07 15:00:00,5749.810502930582
2012-01-07 16:00:00,5017.267568431602
2012-01-07 17:00:00,5989.816543071141
2012-01-07 18:00:00,6146.774369466411
2012-01-07 19:00:00,6377.271665863458
2012-01-07 20:00:00,6458.040574074386
2012-01-07 21:00:00,4998.6000028019425
2012-01-07 22:00:00,4904.597145021049
2012-01-07 23:00:00,4411.321161927687
2012-01-08 00:00:00,4631.810202286593
2012-01-08 01:00:00,4744.02757279057
2012-01-08 02:00:00,4833.632754000333
2012-01-08 03:00:00,4192.511742788566
2012-01-08 04:00:00,4031.3169476185935
2012-01-08 05:00:00,4320.503514389109
2012-01-08 06:00:00,3942.8904991310314
2012-01-08 07:00:00,5542.475837570836
2012-01-08 08:00:00,3895.4161662211654
2012-01-08 09:00:00,5081.817473167892
2012-01-08 10:00:00,6223.964475988464
2012-01-08 11:00:00,5321.84582803327
2012-01-08 12:00:00,5290.897528899991
2012-01-08 13:00:00,5250.164174406269
2012-01-08 14:00:00,5364.586334805006
2012-01-08 15:00:00,6199.692337925145
2012-01-08 16:00:00,4538.636763710963
2012-01-08 17:00:00,6751.269062162455
2012-01-08 18:00:00,5314.808288484505
2012-01-08 19:00:00,5854.173665404345
2012-01-08 20:00:00,5661.379960602162
2012-01-08 21:00:00,6017.149958238658
2012-01-08 22:00:00,4634.948885936539
2012-01-08 23:00:00,5322.406460889577
2012-01-09 00:00:00,5803.820926698135
2012-01-09 01:00:00,3878.310209468016
2012-01-09 02:00:00,4539.233790216573
2012-01-09 03:00:00,4052.639869161735
2012-01-09 04:00:00,4650.71876779129
2012-01-09 05:00:00,4712.703155360662
2012-01-09 06:00:00,4976.325867105208
2012-01-09 07:00:00,6147.529768420591
2012-01-09 08:00:00,7159.355209684828
2012-01-09 09:00:00,6379.959312564096
2012-01-09 10:00:00,6933.8380572216765
2012-01-09 11:00:00,5933.632634822464
2012-01-09 12:00:00,6096.124909238834
2012-01-09 13:00:00,6807.592353906029
2012-01-09 14:00:00,7291.377282154274
2012-01-09 15:00:00,6743.807420248893
2012-01-09 16:00:00,6568.457529852513
2012-01-09 17:00:00,6994.5409189894135
2012-01-09 18:00:00,6186.25462991643
2012-01-09 19:00:00,6942.438746381197
2012-01-09 20:00:00,6866.12316200887
2012-01-09 21:00:00,5896.4027715705415
2012-01-09 22:00:00,5503.705671397775
2012-01-09 23:00:00,5400.43405885789
2012-01-10 00:00:00,4635.491836871713
2012-01-10 01:00:00,4578.28723138001
2012-01-10 02:00:00,5534.036117199172
2012-01-10 03:00:00,4288.919479025119
2012-01-10 04:00:00,4268.5107694836215
2012-01-10 05:00:00,4387.857542200542
2012-01-10 06:00:00,5694.220026039218
2012-01-10 07:00:00,5809.564468927017
2012-01-10 08:00:00,5913.229563204831
2012-01-10 09:00:00,7106.4721401726565
2012-01-10 10:00:00,7235.885242692826
2012-01-10 11:00:00,6232.734757404649
2012-01-10 12:00:00,5576.729012381565
2012-01-10 13:00:00,7026.5585702306935
2012-01-10 14:00:00,6163.463150899821
2012-01-10 15:00:00,6993.150313309058
2012-01-10 16:00:00,5742.947919503908
2012-01-10 17:00:00,7387.624594127929
2012-01-10 18:00:00,6134.437413193624
2012-01-10 19:00:00,6930.315448385508
2012-01-10 20:00:00,6341.132891404735
2012-01-10 21:00:00,5592.89024491004
2012-01-10 22:00:00,5472.033941229615
2012-01-10 23:00:00,5573.292564648393
2012-01-11 00:00:00,4863.862120051814
2012-01-11 01:00:00,4862.151862494877
2012-01-11 02:00:00,5425.963243413074
2012-01-11 03:00:00,3573.5189984149806
2012-01-11 04:00:00,5221.2240902073745
2012-01-11 05:00:00,4718.382475736443
2012-01-11 06:00:00,4803.040284378383
2012-01-11 07:00:00,5173.9622393253585
2012-01-11 08:00:00,6095.363052779738
2012-01-11 09:00:00,6856.247116226555
2012-01-11 10:00:00,6389.86435564992
2012-01-11 11:00:00,7249.779272645943
2012-01-11 12:00:00,5746.415267325858
2012-01-11 13:00:00,6471.673913585359
2012-01-11 14:00:00,5843.748369162752
2012-01-11 15:00:00,6684.0708202936175
2012-01-11 16:00:00,7135.13107216439
2012-01-11 17:00:00,6702.278540126565
2012-01-11 18:00:00,5426.412022926735
2012-01-11 19:00:00,6648.417172414705
2012-01-11 20:00:00,6532.017697999494
2012-01-11 21:00:00,6240.276771528954
2012-01-11 22:00:00,6283.433861969058
2012-01-11 23:00:00,4657.842476367291
2012-01-12 00:00:00,5145.500191917874
2012-01-12 01:00:00,5160.004374919872
2012-01-12 02:00:00,3504.398962524854
2012-01-12 03:00:00,4506.383882560682
2012-01-12 04:00:00,4117.406366260795
2012-01-12 05:00:00,4588.388303851338
2012-01-12 06:00:00,5401.785405844858
2012-01-12 07:00:00,5615.096437717255
2012-01-12 08:00:00,5947.784254913776
2012-01-12 09:00:00,6518.906771727767
2012-01-12 10:00:00,6014.73703281216
2012-01-12 11:00:00,6087.75702968968
2012-01-12 12:00:00,7007.773090775916
2012-01-12 13:00:00,6079.647473442184
2012-01-12 14:00:00,6975.5545264075845
2012-01-12 15:00:00,6910.318600425081
2012-01-12 16:00:00,5938.34571370692
2012-01-12 17:00:00,6621.043434600533
2012-01-12 18:00:00,7346.716134568429
2012-01-12 19:00:00,6038.993385547547
2012-01-12 20:00:00,6074.462675489701
2012-01-12 21:00:00,6263.749819896135
2012-01-12 22:00:00,6059.1839242743745
2012-01-12 23:00:00,5076.632417860163
2012-01-13 00:00:00,4492.611111097253
2012-01-13 01:00:00,5254.887350339193
2012-01-13 02:00:00,5264.389144205899
2012-01-13 03:00:00,4810.737296472716
2012-01-13 04:00:00,4376.535054096176
2012-01-13 05:00:00,4176.810536978146
2012-01-13 06:00:00,4747.171466209829
2012-01-13 07:00:00,6010.9845455609
2012-01-13 08:00:00,6312.12371699641
2012-01-13 09:00:00,7102.961489119724
2012-01-13 10:00:00,6854.416235095949
2012-01-13 11:00:00,5850.912553417884
2012-01-13 12:00:00,7185.875507638145
2012-01-13 13:00:00,6167.43177865933
2012-01-13 14:00:00,6468.822173817424
2012-01-13 15:00:00,6841.889204815636
2012-01-13 16:00:00,7859.506496892264
2012-01-13 17:00:00,8632.254339384712
2012-01-13 18:00:00,7197.757517176467
2012-01-13 19:00:00,6585.864930195521
2012-01-13 20:00:00,6715.061272081207
2012-01-13 21:00:00,6638.120275062484
2012-01-13 22:00:00,5726.701359956458
2012-01-13 23:00:00,6424.525150518655
2012-01-14 00:00:00,5263.78858738055
2012-01-14 01:00:00,5145.131808333884
2012-01-14 02:00:00,5049.35778091204
2012-01-14 03:00:00,4839.439436679576
2012-01-14 04:00:00,5024.333937880007
2012-01-14 05:00:00,4357.406330223914
2012-01-14 06:00:00,4562.380027668793
2012-01-14 07:00:00,4485.99574185916
2012-01-14 08:00:00,5562.217688289093
2012-01-14 09:00:00,6020.226852394444
2012-01-14 10:00:00,6068.076857873509
2012-01-14 11:00:00,6799.350715743041
2012-01-14 12:00:00,5984.564211860184
2012-01-14 13:00:00,6340.685502973448
2012-01-14 14:00:00,5433.679488890615
2012-01-14 15:00:00,5792.836838520729
2012-01-14 16:00:00,6441.564454454932
2012-01-14 17:00:00,6734.683344051685
2012-01-14 18:00:00,6146.43195518981
2012-01-14 19:00:00,6139.817007493805
2012-01-14 20:00:00,5262.315960404969
2012-01-14 21:00:00,5707.775095323087
2012-01-14 22:00:00,6152.302558843369
2012-01-14 23:00:00,5711.785717340899
2012-01-15 00:00:00,5373.312855170519
2012-01-15 01:00:00,4917.822865772012
2012-01-15 02:00:00,4734.579262700736
2012-01-15 03:00:00,4327.9816019936825
2012-01-15 04:00:00,5006.732001038052
2012-01-15 05:00:00,4924.228460706117
2012-01-15 06:00:00,5093.731043430702
2012-01-15 07:00:00,4712.531317238619
2012-01-15 08:00:00,4140.191321174205
2012-01-15 09:00:00,6069.883234260929
2012-01-15 10:00:00,5506.9486401439135
2012-01-15 11:00:00,5451.587518459576
2012-01-15 12:00:00,6285.621132361243
2012-01-15 13:00:00,5740.847202555762
2012-01-15 14:00:00,6481.0238229645565
2012-01-15 15:00:00,6268.868382194091
2012-01-15 16:00:00,6430.299438367223
2012-01-15 17:00:00,5691.300576861762
2012-01-15 18:00:00,7050.153827010256
2012-01-15 19:00:00,6480.788968054971
2012-01-15 20:00:00,6067.268440266117
2012-01-15 21:00:00,6177.562249269962
2012-01-15 22:00:00,4989.791018802199
2012-01-15 23:00:00,5784.785221029697
2012-01-16 00:00:00,4744.164958456577
2012-01-16 01:00:00,4347.732979452018
2012-01-16 02:00:00,4100.642959432367
2012-01-16 03:00:00,5361.455947147599
2012-01-16 04:00:00,4495.020145737864
2012-01-16 05:00:00,5749.718051324851
2012-01-16 06:00:00,5032.882072588241
2012-01-16 07:00:00,4774.894646967281
2012-01-16 08:00:00,5411.000123097005
2012-01-16 09:00:00,6915.748774731137
2012-01-16 10:00:00,6409.898442371737
2012-01-16 11:00:00,6282.454864002688
2012-01-16 12:00:00,6636.789396031408
2012-01-16 13:00:00,6772.978903530942
2012-01-16 14:00:00,7057.5429677923
2012-01-16 15:00:00,7217.3284338112535
2012-01-16 16:00:00,6408.086878837706
2012-01-16 17:00:00,6217.124008514119
2012-01-16 18:00:00,6614.276115974691
2012-01-16 19:00:00,6787.29740709269
2012-01-16 20:00:00,5954.0142000087335
2012-01-16 21:00:00,5708.462816353481
2012-01-16 22:00:00,6030.114852897094
2012-01-16 23:00:00,5380.345372170386
2012-01-17 00:00:00,5030.319910234582
2012-01-17 01:00:00,4389.131730350185
2012-01-17 02:00:00,4495.944207585837
2012-01-17 03:00:00,4081.3439295491635
2012-01-17 04:00:00,5032.208935382379
2012-01-17 05:00:00,5363.213636023535
2012-01-17 06:00:00,4482.442453904413
2012-01-17 07:00:00,5523.469441724853
2012-01-17 08:00:00,5531.53230287137
2012-01-17 09:00:00,6187.199720962369
2012-01-17 10:00:00,6605.317725338289
2012-01-17 11:00:00,5992.190834708321
2012-01-17 12:00:00,6294.14661748013
2012-01-17 13:00:00,6291.04359734957
2012-01-17 14:00:00,6932.132926520917
2012-01-17 15:00:00,6861.840312164447
2012-01-17 16:00:00,6510.2587728278795
2012-01-17 17:00:00,7127.604153846334
2012-01-17 18:00:00,6575.36932024254
2012-01-17 19:00:00,6502.738501081429
2012-01-17 20:00:00,7242.223520862212
2012-01-17 21:00:00,6807.379978977544
2012-01-17 22:00:00,5076.635908099882
2012-01-17 23:00:00,5675.067732815637
2012-01-18 00:00:00,5237.176015700979
2012-01-18 01:00:00,3974.9164297143966
2012-01-18 02:00:00,4824.916390069103
2012-01-18 03:00:00,5131.048538186071
2012-01-18 04:00:00,3819.249296453922
2012-01-18 05:00:00,4202.554527591092
2012-01-18 06:00:00,5795.100966380504
2012-01-18 07:00:00,6028.080520361879
2012-01-18 08:00:00,6518.461154168548
2012-01-18 09:00:00,6630.893926132732
2012-01-18 10:00:00,6757.585548778325
2012-01-18 11:00:00,5924.708921989943
2012-01-18 12:00:00,7145.129295555761
2012-01-18 13:00:00,7210.690898707993
2012-01-18 14:00:00,6499.5560109635
2012-01-18 15:00:00,6638.968012187954
2012-01-18 16:00:00,6054.80974137645
2012-01-18 17:00:00,7375.199112066952
2012-01-18 18:00:00,7316.99068086874
2012-01-18 19:00:00,6813.484639920376
2012-01-18 20:00:00,7175.367189905357
2012-01-18 21:00:00,6187.906028993655
2012-01-18 22:00:00,6293.114617772263
2012-01-18 23:00:00,5009.184076306559
2012-01-19 00:00:00,5103.364923983162
2012-01-19 01:00:00,4789.945805385618
2012-01-19 02:00:00,4853.375014889863
2012-01-19 03:00:00,4494.441859142939
2012-01-19 04:00:00,4660.776130619614
2012-01-19 05:00:00,5407.400230496668
2012-01-19 06:00:00,5351.5692858452985
2012-01-19 07:00:00,5353.365446998264
2012-01-19 08:00:00,7387.603393720972
2012-01-19 09:00:00,7423.25323636817
2012-01-19 10:00:00,6158.044586489559
2012-01-19 11:00:00,7167.110120284255
2012-01-19 12:00:00,6561.71703185257
2012-01-19 13:00:00,6944.922409958784
2012-01-19 14:00:00,6935.998371716234
2012-01-19 15:00:00,6712.313612690668
2012-01-19 16:00:00,6592.825964893372
2012-01-19 17:00:00,6840.067630928912
2012-01-19 18:00:00,6511.918830281365
2012-01-19 19:00:00,6364.773263833254
2012-01-19 20:00:00,6510.957334313052
2012-01-19 21:00:00,5913.28790947955
2012-01-19 22:00:00,6258.130566617403
2012-01-19 23:00:00,6206.0634770415
2012-01-20 00:00:00,4746.457439656721
2012-01-20 01:00:00,4893.318470143983
2012-01-20 02:00:00,4877.615929525608
2012-01-20 03:00:00,4800.487622974326
2012-01-20 04:00:00,4638.590408001309
2012-01-20 05:00:00,5254.655058475274
2012-01-20 06:00:00,5705.680139207576
2012-01-20 07:00:00,5440.213329341498
2012-01-20 08:00:00,6865.84570512362
2012-01-20 09:00:00,7143.335519421109
2012-01-20 10:00:00,6398.404003124314
2012-01-20 11:00:00,6840.2250360656735
2012-01-20 12:00:00,7159.677650701966
2012-01-20 13:00:00,6691.23001253287
2012-01-20 14:00:00,7307.432699101098
2012-01-20 15:00:00,7969.694751440919
2012-01-20 16:00:00,6470.50079167027
2012-01-20 17:00:00,6410.654265769693
2012-01-20 18:00:00,7122.7603772596185
2012-01-20 19:00:00,7098.352521316024
2012-01-20 20:00:00,6385.908234097931
2012-01-20 21:00:00,6987.141294964234
2012-01-20 22:00:00,5289.160171863434
2012-01-20 23:00:00,5940.437205409589
2012-01-21 00:00:00,4923.479422983798
2012-01-21 01:00:00,5828.696474017667
2012-01-21 02:00:00,5797.809148508822
2012-01-21 03:00:00,4333.896007185804
2012-01-21 04:00:00,4430.311371607293
2012-01-21 05:00:00,5227.297021649469
2012-01-21 06:00:00,4777.621155937835
2012-01-21 07:00:00,5185.687819883945
2012-01-21 08:00:00,5544.265607508169
2012-01-21 09:00:00,4881.003707676509
2012-01-21 10:00:00,6122.387708323613
2012-01-21 11:00:00,5923.479760496751
2012-01-21 12:00:00,6082.50951643416
2012-01-21 13:00:00,7039.461961951713
2012-01-21 14:00:00,5652.163874328036
2012-01-21 15:00:00,6689.7925419062385
2012-01-21 16:00:00,6193.635255982848
2012-01-21 17:00:00,6389.83125474568
2012-01-21 18:00:00,6953.321749003729
2012-01-21 19:00:00,6619.521333706434
2012-01-21 20:00:00,6563.258707176088
2012-01-21 21:00:00,6576.928545286523
2012-01-21 22:00:00,5698.309145384516
2012-01-21 23:00:00,5284.548422313169
2012-01-22 00:00:00,4740.398885093949
2012-01-22 01:00:00,4632.52238820137
2012-01-22 02:00:00,6386.556550267465
2012-01-22 03:00:00,5421.7426227024
2012-01-22 04:00:00,4077.741713323855
2012-01-22 05:00:00,4144.7431074475135
2012-01-22 06:00:00,5174.086108829458
2012-01-22 07:00:00,5327.926983549089
2012-01-22 08:00:00,5571.947432644546
2012-01-22 09:00:00,5455.200896561636
2012-01-22 10:00:00,5769.125928240441
2012-01-22 11:00:00,6136.753276874896
2012-01-22 12:00:00,6066.5263668655825
2012-01-22 13:00:00,4896.667315946021
2012-01-22 14:00:00,5904.148807316948
2012-01-22 15:00:00,5616.848937700769
2012-01-22 16:00:00,6250.188561811503
2012-01-22 17:00:00,7919.3829859902
2012-01-22 18:00:00,6606.5217016038005
2012-01-22 19:00:00,6159.41851788042
2012-01-22 20:00:00,6653.923833287257
2012-01-22 21:00:00,6252.102569719027
2012-01-22 22:00:00,5975.783303294469
2012-01-22 23:00:00,5705.222145198832
2012-01-23 00:00:00,6074.55550882138
2012-01-23 01:00:00,4217.321154069994
2012-01-23 02:00:00,4870.013528740627
2012-01-23 03:00:00,4089.9554356401604
2012-01-23 04:00:00,4884.706589262796
2012-01-23 05:00:00,4401.45469126034
2012-01-23 06:00:00,5226.3989496763625
2012-01-23 07:00:00,5871.862890755172
2012-01-23 08:00:00,6893.496098724457
2012-01-23 09:00:00,7095.427708279742
2012-01-23 10:00:00,6123.431473283562
2012-01-23 11:00:00,6823.0379157046655
2012-01-23 12:00:00,6449.3196987498195
2012-01-23 13:00:00,6146.55137752053
2012-01-23 14:00:00,6645.926392595932
2012-01-23 15:00:00,6641.676038347157
2012-01-23 16:00:00,8163.141007116603
2012-01-23 17:00:00,7263.902824629874
2012-01-23 18:00:00,6163.690953339095
2012-01-23 19:00:00,6378.70020839255
2012-01-23 20:00:00,6932.187006739685
2012-01-23 21:00:00,7189.920464407469
2012-01-23 22:00:00,4941.201369922807
2012-01-23 23:00:00,4303.846437174702
2012-01-24 00:00:00,5768.213474313041
2012-01-24 01:00:00,4772.037374148528
2012-01-24 02:00:00,3975.891789490963
2012-01-24 03:00:00,4621.623824229718
2012-01-24 04:00:00,3051.632196479576
2012-01-24 05:00:00,4638.210541344932
2012-01-24 06:00:00,5388.823707287001
2012-01-24 07:00:00,6271.174817840678
2012-01-24 08:00:00,5625.307211885178
2012-01-24 09:00:00,6392.922054761664
2012-01-24 10:00:00,5956.240144959485
2012-01-24 11:00:00,6594.315973671116
2012-01-24 12:00:00,6029.18235544773
2012-01-24 13:00:00,6247.394491495878
2012-01-24 14:00:00,5921.069552487066
2012-01-24 15:00:00,6719.763941933815
2012-01-24 16:00:00,6808.420962151006
2012-01-24 17:00:00,6581.705791462192
2012-01-24 18:00:00,6679.477142198873
2012-01-24 19:00:00,5771.224851479218
2012-01-24 20:00:00,6122.4385588292735
2012-01-24 21:00:00,5981.158760089938
2012-01-24 22:00:00,6993.289520692592
2012-01-24 23:00:00,4647.509597289119
2012-01-25 00:00:00,5515.173280484922
2012-01-25 01:00:00,5040.759180700568
2012-01-25 02:00:00,4533.11277872101
2012-01-25 03:00:00,5228.082689670856
2012-01-25 04:00:00,4568.2648204938305
2012-01-25 05:00:00,4834.206811715387
2012-01-25 06:00:00,5201.181055942031
2012-01-25 07:00:00,6438.044755210758
2012-01-25 08:00:00,6747.236881129666
2012-01-25 09:00:00,6102.937408640481
2012-01-25 10:00:00,5825.470164376405
2012-01-25 11:00:00,6424.43935894011
2012-01-25 12:00:00,6112.979657141538
2012-01-25 13:00:00,6483.10885826437
2012-01-25 14:00:00,7111.373012670956
2012-01-25 15:00:00,6258.161928805123
2012-01-25 16:00:00,6560.399208680311
2012-01-25 17:00:00,6869.803078909472
2012-01-25 18:00:00,7181.543198318635
2012-01-25 19:00:00,5421.086582239435
2012-01-25 20:00:00,6043.354018691252
2012-01-25 21:00:00,6195.268222428551
2012-01-25 22:00:00,6316.541211715361
2012-01-25 23:00:00,5029.527942632326
2012-01-26 00:00:00,3917.9550389301844
2012-01-26 01:00:00,4915.939395195988
2012-01-26 02:00:00,4131.8294738529285
2012-01-26 03:00:00,3805.73523037626
2012-01-26 04:00:00,4125.812349174427
2012-01-26 05:00:00,4604.69159041072
2012-01-26 06:00:00,4966.445036265218
2012-01-26 07:00:00,4745.527194140542
2012-01-26 08:00:00,6676.789192687906
2012-01-26 09:00:00,7103.244202539239
2012-01-26 10:00:00,6890.15942088687
2012-01-26 11:00:00,6047.876648383744
2012-01-26 12:00:00,6576.2939636021365
2012-01-26 13:00:00,6748.295316983619
2012-01-26 14:00:00,7060.639655937949
2012-01-26 15:00:00,7151.282211258507
2012-01-26 16:00:00,6563.856693009444
2012-01-26 17:00:00,7077.651330240043
2012-01-26 18:00:00,7090.02730249716
2012-01-26 19:00:00,7368.839418136829
2012-01-26 20:00:00,6746.709393836925
2012-01-26 21:00:00,6506.755265691347
2012-01-26 22:00:00,5788.979227562459
2012-01-26 23:00:00,6013.051582839998
2012-01-27 00:00:00,5077.747706774759
2012-01-27 01:00:00,4163.142840096481
2012-01-27 02:00:00,5157.559136277128
2012-01-27 03:00:00,4719.863181534061
2012-01-27 04:00:00,4163.08699907668
2012-01-27 05:00:00,4384.716459090838
2012-01-27 06:00:00,5339.489954191059
2012-01-27 07:00:00,6038.519358366924
2012-01-27 08:00:00,6304.878052977669
2012-01-27 09:00:00,6639.255981697022
2012-01-27 10:00:00,7488.35510018561
2012-01-27 11:00:00,7270.905564355245
2012-01-27 12:00:00,6820.104776583341
2012-01-27 13:00:00,7169.010078480878
2012-01-27 14:00:00,6091.467478961638
2012-01-27 15:00:00,6764.649930642476
2012-01-27 16:00:00,7531.267802737819
2012-01-27 17:00:00,6600.905024379152
2012-01-27 18:00:00,6140.860658708435
2012-01-27 19:00:00,6027.853303362773
2012-01-27 20:00:00,5572.427368269602
2012-01-27 21:00:00,5493.121117988934
2012-01-27 22:00:00,5414.8446503871955
2012-01-27 23:00:00,4505.427506917131
2012-01-28 00:00:00,4858.514606353375
2012-01-28 01:00:00,5052.62986044474
2012-01-28 02:00:00,3971.493647601052
2012-01-28 03:00:00,5113.798648180723
2012-01-28 04:00:00,4575.844401852257
2012-01-28 05:00:00,4910.947742746697
2012-01-28 06:00:00,4221.041681744834
2012-01-28 07:00:00,5192.131513673832
2012-01-28 08:00:00,4531.761403615774
2012-01-28 09:00:00,5821.133811642902
2012-01-28 10:00:00,5620.979757346595
2012-01-28 11:00:00,5886.660609193845
2012-01-28 12:00:00,5022.466257547438
2012-01-28 13:00:00,5123.022462008111
