Running on local machine
Parent Run ID: AutoML_d27a3edf-7ecf-4861-852a-05f337310fbd

Current status: DatasetFeaturization. Beginning to featurize the dataset.
Current status: DatasetFeaturizationCompleted. Completed featurizing the dataset.
Heuristic parameters: Target_Lag = '[0]', Target_Rolling_Window = '0', Max_Horizon = '2'.
WARNING - Converting non-string tag to string: (forecasting_target_lags: [0])
WARNING - Converting non-string tag to string: (forecasting_target_rolling_window_size: 0)
WARNING - Converting non-string tag to string: (forecasting_max_horizon: 2)
Current status: DatasetCrossValidationSplit. Generating individually featurized CV splits.
Current status: DatasetFeaturization. Beginning to featurize the CV split.
Current status: DatasetFeaturizationCompleted. Completed featurizing the CV split.
Current status: DatasetFeaturization. Beginning to featurize the CV split.
Current status: DatasetFeaturizationCompleted. Completed featurizing the CV split.
Current status: DatasetFeaturization. Beginning to featurize the CV split.
Current status: DatasetFeaturizationCompleted. Completed featurizing the CV split.
Current status: DatasetFeaturization. Beginning to featurize the CV split.
Current status: DatasetFeaturizationCompleted. Completed featurizing the CV split.
Current status: DatasetFeaturization. Beginning to featurize the CV split.
Current status: DatasetFeaturizationCompleted. Completed featurizing the CV split.

****************************************************************************************************
DATA GUARDRAILS: 

TYPE:         Frequency detection
STATUS:       PASSED
DESCRIPTION:  The time series was analyzed, all data points are aligned with detected frequency.
              

****************************************************************************************************

TYPE:         Missing feature values imputation
STATUS:       PASSED
DESCRIPTION:  No feature missing values were detected in the training data.
              Learn more about missing value imputation: https://aka.ms/AutomatedMLFeaturization

****************************************************************************************************

TYPE:         Memory Issues Detection
STATUS:       PASSED
DESCRIPTION:  The selected horizon, lag and rolling window values were analyzed, and no potential memory issues were detected.
              Learn more about time-series forecasting configurations: https://aka.ms/AutomatedMLForecastingConfiguration

****************************************************************************************************
Current status: ModelSelection. Beginning model selection.

****************************************************************************************************
ITERATION: The iteration being evaluated.
PIPELINE: A summary description of the pipeline being evaluated.
DURATION: Time taken for the current iteration.
METRIC: The result of computing score on the fitted pipeline.
BEST: The best observed score thus far.
****************************************************************************************************

 ITERATION   PIPELINE                                       DURATION      METRIC      BEST
        30   RobustScaler DecisionTree                      0:00:22       0.1006    0.0957
        31   RobustScaler ExtremeRandomTrees                0:00:24       0.1012    0.0957
        32   StandardScalerWrapper ExtremeRandomTrees       0:00:25       0.1017    0.0957
        33   StandardScalerWrapper ExtremeRandomTrees       0:00:25       0.1033    0.0957
        34   StandardScalerWrapper ExtremeRandomTrees       0:00:25       0.1023    0.0957
        35   RobustScaler DecisionTree                      0:00:22       0.1053    0.0957
        36   RobustScaler ExtremeRandomTrees                0:00:24       0.1027    0.0957
        37   MinMaxScaler ExtremeRandomTrees                0:00:38       0.1004    0.0957
        38   MinMaxScaler ExtremeRandomTrees                0:00:25       0.1034    0.0957
        39   RobustScaler ExtremeRandomTrees                0:00:24       0.1010    0.0957
        40   StandardScalerWrapper DecisionTree             0:00:23       0.1031    0.0957
        41   StandardScalerWrapper RandomForest             0:00:25       0.1006    0.0957
        42   RobustScaler ExtremeRandomTrees                0:00:20       0.1034    0.0957
        43   MinMaxScaler ExtremeRandomTrees                0:00:24       0.1012    0.0957
        44   StandardScalerWrapper ExtremeRandomTrees       0:00:19       0.1031    0.0957
        45   MinMaxScaler DecisionTree                      0:00:23       0.0992    0.0957
        46   MinMaxScaler ExtremeRandomTrees                0:00:25       0.1024    0.0957
        47   StandardScalerWrapper ExtremeRandomTrees       0:00:27       0.1026    0.0957
        48   RobustScaler ExtremeRandomTrees                0:00:25       0.1015    0.0957
        49   RobustScaler RandomForest                      0:00:25       0.1036    0.0957
        50   RobustScaler DecisionTree                      0:00:23       0.1001    0.0957
        51   RobustScaler RandomForest                      0:00:24       0.1031    0.0957
        52   MinMaxScaler ExtremeRandomTrees                0:00:25       0.1015    0.0957
        53   MinMaxScaler ExtremeRandomTrees                0:00:24       0.1002    0.0957
        54   MinMaxScaler ExtremeRandomTrees                0:00:26       0.1006    0.0957
        55   MinMaxScaler DecisionTree                      0:00:25       0.1096    0.0957
        56   RobustScaler ExtremeRandomTrees                0:00:31       0.1009    0.0957
        57   StandardScalerWrapper ExtremeRandomTrees       0:00:30       0.1011    0.0957
        58   RobustScaler ExtremeRandomTrees                0:00:25       0.1004    0.0957
        59   RobustScaler ExtremeRandomTrees                0:00:20       0.1006    0.0957
        60   RobustScaler DecisionTree                      0:00:22       0.1097    0.0957
        61   StandardScalerWrapper ExtremeRandomTrees       0:00:29       0.1011    0.0957
        62   RobustScaler ExtremeRandomTrees                0:00:28       0.1030    0.0957
        63   RobustScaler ExtremeRandomTrees                0:00:27       0.1020    0.0957
        64   MinMaxScaler ExtremeRandomTrees                0:00:30       0.1000    0.0957
        65   MinMaxScaler DecisionTree                      0:00:23       0.1124    0.0957
        66   MinMaxScaler RandomForest                      0:00:25       0.0973    0.0957
        67   StandardScalerWrapper ExtremeRandomTrees       0:00:30       0.1015    0.0957
        68   StandardScalerWrapper ExtremeRandomTrees       0:00:25       0.1032    0.0957
        69   StandardScalerWrapper ExtremeRandomTrees       0:00:21       0.0971    0.0957
        70   RobustScaler DecisionTree                      0:00:22       0.1011    0.0957
        71   StandardScalerWrapper RandomForest             0:00:25       0.1018    0.0957
        72   RobustScaler RandomForest                      0:00:28       0.1085    0.0957
        73   StandardScalerWrapper ExtremeRandomTrees       0:00:30       0.1012    0.0957
        74   MinMaxScaler DecisionTree                      0:00:22       0.1040    0.0957
        75   StandardScalerWrapper DecisionTree             0:00:24       0.1068    0.0957
        76   MinMaxScaler RandomForest                      0:00:28       0.1022    0.0957
        77   StandardScalerWrapper ExtremeRandomTrees       0:00:29       0.1012    0.0957
        78   StandardScalerWrapper ExtremeRandomTrees       0:00:24       0.1033    0.0957
        79   RobustScaler RandomForest                      0:00:26       0.1004    0.0957
        80   RobustScaler DecisionTree                      0:00:17       0.1029    0.0957
        81   MinMaxScaler RandomForest                      0:00:28       0.1012    0.0957
        82   StandardScalerWrapper ExtremeRandomTrees       0:00:31       0.1023    0.0957
        83   RobustScaler RandomForest                      0:00:25       0.0993    0.0957
        84   MinMaxScaler ExtremeRandomTrees                0:00:28       0.1033    0.0957
        85   StandardScalerWrapper DecisionTree             0:00:25       0.0995    0.0957
        86   RobustScaler ExtremeRandomTrees                0:00:30       0.1011    0.0957
        87   StandardScalerWrapper RandomForest             0:00:26       0.1031    0.0957
        88   StandardScalerWrapper ExtremeRandomTrees       0:00:26       0.1028    0.0957
        89   StandardScalerWrapper ExtremeRandomTrees       0:00:24       0.1012    0.0957
        90   RobustScaler DecisionTree                      0:00:24       0.1001    0.0957
        91   RobustScaler ExtremeRandomTrees                0:00:26       0.1017    0.0957
        92   MinMaxScaler ExtremeRandomTrees                0:00:29       0.1026    0.0957
        93   RobustScaler RandomForest                      0:00:26       0.1021    0.0957
        94   RobustScaler ExtremeRandomTrees                0:00:26       0.1031    0.0957
        95   StandardScalerWrapper DecisionTree             0:00:19       0.0945    0.0945
        96   MinMaxScaler ExtremeRandomTrees                0:00:26       0.1005    0.0945
        97   MinMaxScaler ExtremeRandomTrees                0:00:26       0.1006    0.0945
        98   MinMaxScaler ExtremeRandomTrees                0:00:27       0.1028    0.0945
        99   StandardScalerWrapper ExtremeRandomTrees       0:00:29       0.1014    0.0945
       100   StandardScalerWrapper DecisionTree             0:00:23       0.1032    0.0945
       101   RobustScaler RandomForest                      0:00:25       0.1033    0.0945
       102   RobustScaler ExtremeRandomTrees                0:00:25       0.1027    0.0945
       103   MinMaxScaler ExtremeRandomTrees                0:00:26       0.1013    0.0945
       104   RobustScaler ExtremeRandomTrees                0:00:28       0.1022    0.0945
       105   RobustScaler DecisionTree                      0:00:24       0.1041    0.0945
       106   StandardScalerWrapper RandomForest             0:00:27       0.1011    0.0945
       107   MinMaxScaler ExtremeRandomTrees                0:00:25       0.1010    0.0945
       108   StandardScalerWrapper RandomForest             0:00:26       0.1013    0.0945
       109   RobustScaler ExtremeRandomTrees                0:00:30       0.1012    0.0945
       110   StandardScalerWrapper DecisionTree             0:00:28       0.0908    0.0908
       111   StandardScalerWrapper ExtremeRandomTrees       0:00:27       0.1027    0.0908
       112   StandardScalerWrapper ExtremeRandomTrees       0:00:26       0.1030    0.0908
       113   MinMaxScaler ExtremeRandomTrees                0:00:30       0.1015    0.0908
       114   MinMaxScaler ExtremeRandomTrees                0:00:35       0.1019    0.0908
       115   StandardScalerWrapper DecisionTree             0:00:24       0.1018    0.0908
       116   StandardScalerWrapper ExtremeRandomTrees       0:00:27       0.1016    0.0908
       117   StandardScalerWrapper RandomForest             0:00:25       0.1018    0.0908
       118   StandardScalerWrapper ExtremeRandomTrees       0:00:27       0.1020    0.0908
       119   StandardScalerWrapper GradientBoosting         0:00:20       0.1041    0.0908
       120   StandardScalerWrapper DecisionTree             0:00:23       0.1065    0.0908
       121   StandardScalerWrapper ExtremeRandomTrees       0:00:23       0.1021    0.0908
       122   StandardScalerWrapper RandomForest             0:00:25       0.1007    0.0908
       123   StandardScalerWrapper ExtremeRandomTrees       0:00:24       0.1013    0.0908
       124   MinMaxScaler ExtremeRandomTrees                0:00:25       0.1016    0.0908
       125   RobustScaler DecisionTree                      0:00:23       0.1130    0.0908
       126   RobustScaler ExtremeRandomTrees                0:01:29       0.1021    0.0908
       127   RobustScaler RandomForest                      0:00:26       0.1031    0.0908
       128   StandardScalerWrapper ExtremeRandomTrees       0:00:29       0.1028    0.0908
       129   StandardScalerWrapper ExtremeRandomTrees       0:00:24       0.1029    0.0908
       130   MinMaxScaler DecisionTree                      0:00:24       0.0984    0.0908
       131   MinMaxScaler RandomForest                      0:00:25       0.1033    0.0908
       132   StandardScalerWrapper ExtremeRandomTrees       0:00:29       0.1019    0.0908
       133   StandardScalerWrapper ExtremeRandomTrees       0:00:28       0.1031    0.0908
       134   MinMaxScaler ExtremeRandomTrees                0:00:26       0.0999    0.0908
       135   StandardScalerWrapper DecisionTree             0:00:19       0.1119    0.0908
       136   MinMaxScaler RandomForest                      0:00:25       0.1011    0.0908
       137   VotingEnsemble                                 0:01:49       0.0910    0.0908
Stopping criteria reached at iteration 138. Ending experiment.
****************************************************************************************************
Current status: BestRunExplainModel. Best run model explanations started
Current status: ModelExplanationDataSetSetup. Model explanations data setup completed
Current status: PickSurrogateModel. Choosing LightGBM as the surrogate model for explanations
Current status: EngineeredFeatureExplanations. Computation of engineered features started
Current status: EngineeredFeatureExplanations. Computation of engineered features completed
Current status: BestRunExplainModel. Best run model explanations completed
****************************************************************************************************
Best pipeline:
0. ('timeseriestransformer', TimeSeriesTransformer(featurization_config=None,
                      pipeline_type=<TimeSeriesPipelineType.FULL: 1>))
1. ('StandardScalerWrapper', <azureml.automl.runtime.shared.model_wrappers.StandardScalerWrapper object at 0x7f93b8ed0550>)
2. ('DecisionTreeRegressor', DecisionTreeRegressor(ccp_alpha=0.0, criterion='mse', max_depth=None,
                      max_features=0.6, max_leaf_nodes=None,
                      min_impurity_decrease=0.0, min_impurity_split=None,
                      min_samples_leaf=0.04643732153552963,
                      min_samples_split=0.0010734188827013528,
                      min_weight_fraction_leaf=0.0, presort='deprecated',
                      random_state=None, splitter='best'))

