Running on local machine
Parent Run ID: AutoML_6543577c-19ac-432d-89e2-4daf68816886

Current status: DatasetFeaturization. Beginning to featurize the dataset.
Current status: DatasetFeaturizationCompleted. Completed featurizing the dataset.
Heuristic parameters: Target_Lag = '[0]', Target_Rolling_Window = '0', Max_Horizon = '2'.
WARNING - Converting non-string tag to string: (forecasting_target_lags: [0])
WARNING - Converting non-string tag to string: (forecasting_target_rolling_window_size: 0)
WARNING - Converting non-string tag to string: (forecasting_max_horizon: 2)
Current status: DatasetCrossValidationSplit. Generating individually featurized CV splits.
Current status: DatasetFeaturization. Beginning to featurize the CV split.
Current status: DatasetFeaturizationCompleted. Completed featurizing the CV split.
Current status: DatasetFeaturization. Beginning to featurize the CV split.
Current status: DatasetFeaturizationCompleted. Completed featurizing the CV split.
Current status: DatasetFeaturization. Beginning to featurize the CV split.
Current status: DatasetFeaturizationCompleted. Completed featurizing the CV split.
Current status: DatasetFeaturization. Beginning to featurize the CV split.
Current status: DatasetFeaturizationCompleted. Completed featurizing the CV split.
Current status: DatasetFeaturization. Beginning to featurize the CV split.
Current status: DatasetFeaturizationCompleted. Completed featurizing the CV split.

****************************************************************************************************
DATA GUARDRAILS: 

TYPE:         Frequency detection
STATUS:       PASSED
DESCRIPTION:  The time series was analyzed, all data points are aligned with detected frequency.
              

****************************************************************************************************

TYPE:         Missing feature values imputation
STATUS:       PASSED
DESCRIPTION:  No feature missing values were detected in the training data.
              Learn more about missing value imputation: https://aka.ms/AutomatedMLFeaturization

****************************************************************************************************

TYPE:         Memory Issues Detection
STATUS:       PASSED
DESCRIPTION:  The selected horizon, lag and rolling window values were analyzed, and no potential memory issues were detected.
              Learn more about time-series forecasting configurations: https://aka.ms/AutomatedMLForecastingConfiguration

****************************************************************************************************
Current status: ModelSelection. Beginning model selection.

****************************************************************************************************
ITERATION: The iteration being evaluated.
PIPELINE: A summary description of the pipeline being evaluated.
DURATION: Time taken for the current iteration.
METRIC: The result of computing score on the fitted pipeline.
BEST: The best observed score thus far.
****************************************************************************************************

 ITERATION   PIPELINE                                       DURATION      METRIC      BEST
        62   StandardScalerWrapper RandomForest             0:00:32       0.2027    0.1948
        63   RobustScaler RandomForest                      0:00:25       0.2171    0.1948
        64   MinMaxScaler RandomForest                      0:00:24       0.2153    0.1948
        65   StandardScalerWrapper ElasticNet               0:00:24       0.2104    0.1948
        66   MinMaxScaler RandomForest                      0:00:28       0.2104    0.1948
        67   MinMaxScaler ExtremeRandomTrees                0:00:21       0.2164    0.1948
        68   RobustScaler ExtremeRandomTrees                0:00:24       0.2148    0.1948
        69   StandardScalerWrapper ExtremeRandomTrees       0:00:23       0.2150    0.1948
        70   StandardScalerWrapper ElasticNet               0:00:22       0.2010    0.1948
        71   StandardScalerWrapper ExtremeRandomTrees       0:00:26       0.2128    0.1948
        72   StandardScalerWrapper ExtremeRandomTrees       0:00:26       0.2136    0.1948
        73   RobustScaler RandomForest                      0:00:24       0.2012    0.1948
        74   MinMaxScaler ExtremeRandomTrees                0:00:24       0.2120    0.1948
        75   RobustScaler ElasticNet                        0:00:24       0.2164    0.1948
        76   MinMaxScaler ExtremeRandomTrees                0:00:25       0.2110    0.1948
        77   RobustScaler ExtremeRandomTrees                0:00:25       0.2188    0.1948
        78   RobustScaler RandomForest                      0:00:23       0.2129    0.1948
        79   MinMaxScaler ExtremeRandomTrees                0:00:24       0.2103    0.1948
        80   MinMaxScaler ElasticNet                        0:00:24       0.2141    0.1948
        81   WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProtocolError('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))': /azureml/ExperimentRun/dcid.AutoML_6543577c-19ac-432d-89e2-4daf68816886_81/outputs/env_dependencies.json?sv=2019-02-02&sr=b&sig=jqqYU3rZICM%2FyyDUYCFFDhp1SGDSmV%2B0ctnqzToi4iA%3D&st=2020-09-02T11%3A30%3A00Z&se=2020-09-03T11%3A40%3A00Z&sp=rcw&comp=block&blockid=TURBd01EQXdNREF3TURBd01EQXdNREF3TURBd01EQXdNREF3TURBd01EQSUzRA%3D%3D&timeout=30
WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProtocolError('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))': /azureml/ExperimentRun/dcid.AutoML_6543577c-19ac-432d-89e2-4daf68816886_81/outputs/pipeline_graph.json?sv=2019-02-02&sr=b&sig=PGwdVlO%2BOWlBnzjVc9ZWKWVj1ZtPf1InvtUT3SR%2FeOo%3D&st=2020-09-02T11%3A30%3A00Z&se=2020-09-03T11%3A40%3A00Z&sp=rcw&comp=block&blockid=TURBd01EQXdNREF3TURBd01EQXdNREF3TURBd01EQXdNREF3TURBd01EQSUzRA%3D%3D&timeout=30
WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProtocolError('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))': /azureml/ExperimentRun/dcid.AutoML_6543577c-19ac-432d-89e2-4daf68816886_81/outputs/scoring_file_v_1_0_0.py?sv=2019-02-02&sr=b&sig=LWG2%2Fe9Y4Rn644wSpDKkaiR%2FT6GJO%2FEQ1AAjhDnEZ%2B8%3D&st=2020-09-02T11%3A30%3A00Z&se=2020-09-03T11%3A40%3A00Z&sp=rcw&comp=block&blockid=TURBd01EQXdNREF3TURBd01EQXdNREF3TURBd01EQXdNREF3TURBd01EQSUzRA%3D%3D&timeout=30
StandardScalerWrapper ExtremeRandomTrees       0:03:06       0.2084    0.1948
        82   MinMaxScaler ExtremeRandomTrees                0:00:24       0.2123    0.1948
        83   
